customer_id,name,email,region,gender,age_group,account_type,signup_date
6146,Reese Patel,reesepatel8@example.com,Midwest,Female,35-44,Guest,2024-07-14
6147,Drew Patel,drewpatelxb3@mail.com,west  ,Female,25-34,Registered,2024-03-27
6148,Casey Walker,caseywalkerez5@domain.net,South,Female,35-44,Guest,2023-12-05
6149,Quinn Hall,quinnhall6b0@domain.net,South,Female,25-34,Registered,2024-02-26
6150,Avery Nguyen,averynguyen@inbox.com,Northeast,Female,65+,Registered,2023-07-07
6151,Alex Hall,alexhallp@mail.com,South,Male,65+,Registered,2025-04-01
6152,Alex Martin,alexmartinw@inbox.com,Northeast,Female,18-24,Registered,2023-05-24
6153,Jordan Clark,jordanclarkpco@inbox.com,Midwest,Female,55-64,Registered,2023-05-07
6154,Reese Garcia,reesegarciac5q@example.com,South,Male,45-54,Registered,2023-09-04
6155,Quinn Garcia,quinngarciat@example.com,South,Female,,Registered,2023-11-20
6156,Taylor Clark,taylorclarkl2@example.com,Northeast,Male,18-24,Registered,2023-04-17
6157,Riley Wright,rileywrightvq@example.com,Northeast,Male,25-34,Guest,2023-06-22
6158,Jamie Adams,jamieadamsk@mail.com,Midwest,Male,25-34,Registered,2024-08-24
6159,Skyler Patel,skylerpatel1o@domain.net,West,Male,45-54,Guest,2025-04-18
6160,Quinn Lee,quinnlee5@example.com,Northeast,Female,25-34,Guest,2023-04-03
6161,Avery Young,averyyoung9@domain.net,South,Male,35-44,Registered,2023-04-08
6162,Cameron Brown,cameronbrownj5@example.com,Northeast,Male,25-34,Registered,2023-06-26
6163,Sam Hall,samhallim@domain.net,south ,Female,18-24,Registered,2023-07-15
6164,Jamie Clark,jamieclarkihl@domain.net,West,Male,55-64,Registered,2025-04-19
6165,Drew Walker,drewwalkert@inbox.com,Midwest,Female,45-54,Registered,2024-06-19
6166,Hayden Baker,haydenbaker6@domain.net,Midwest,Male,55-64,Premium,2024-08-12
6167,Drew Patel,drewpatelu@domain.net,Midwest,Female,55-64,Guest,2024-08-03
6168,Drew Martin,drewmartinec@domain.net,Midwest,Male,25-34,Registered,2024-11-29
6169,Casey Nguyen,caseynguyenhc@mail.com,Northeast,Male,25-34,Registered,2023-08-12
6170,Taylor Martin,taylormartind@inbox.com,South,Male,55-64,Registered,2025-04-29
6171,Morgan Rivera,morganrivera4o@inbox.com,Midwest,Male,65+,Premium,2024-04-27
6172,Hayden Lee,haydenlee@domain.net,Midwest,Female,55-64,Registered,2023-07-24
6173,Taylor Garcia,taylorgarciaq7@domain.net,Midwest,Female,35-44,Guest,2024-09-03
6174,Logan Wright,loganwright1@example.com,South,Female,25-34,Guest,2023-07-21
6175,Drew Rivera,drewriveraw@mail.com,Midwest,Prefer not to say,18-24,Guest,2024-03-28
6176,Avery Nguyen,averynguyen8@domain.net,Midwest,Male,18-24,Guest,2023-07-29
6177,Logan Kim,logankimj0j@example.com,South,Male,55-64,Guest,2024-05-15
6178,Casey Wright,caseywrightlr8@inbox.com,West,Male,45-54,Guest,2025-06-05
6179,Jordan Walker,jordanwalkerf9@mail.com,South,Female,18-24,Registered,2024-12-13
6180,Skyler Young,skyleryoungwq5@inbox.com,Midwest,Male,35-44,Registered,2023-09-04
6181,Reese Young,reeseyoung0g@mail.com,west  ,Female,35-44,Guest,2023-04-17
6182,Jordan Clark,jordanclark0j@mail.com,South,Male,35-44,Guest,2025-04-21
6183,Logan Young,loganyoungc@domain.net,South,Female,35-44,Registered,2024-11-16
6184,Logan Patel,loganpatelt@example.com,Northeast,Male,55-64,Guest,2025-04-28
6185,Jordan King,jordanking@example.com,South,Male,25-34,Guest,2024-01-09
6186,Casey Adams,caseyadams4wa@inbox.com,South,Male,25-34,Registered,2025-05-04
6187,Casey Martin,caseymartinnrg@example.com,South,Male,25-34,Guest,2023-06-29
6188,Casey Wright,caseywrighttc7@domain.net,Midwest,Male,45-54,Guest,2023-08-30
6189,Logan Garcia,logangarciaa@domain.net,Midwest,Female,55-64,Registered,2024-02-28
6190,Cameron Martin,cameronmartinx7@domain.net,Northeast,,25-34,Registered,2023-05-18
6191,Quinn Adams,quinnadams9i2@example.com,South,Male,25-34,Registered,2024-06-01
6192,Reese Brown,reesebrown5@mail.com,South,Male,25-34,Guest,2023-02-13
6193,Drew Lee,drewleepb@domain.net,West,Male,25-34,Registered,2024-12-21
6194,Alex Kim,alexkim7@domain.net,Northeast,Female,65+,Registered,2023-06-13
6195,Hayden Lee,haydenlee8i2@mail.com,Northeast,Female,55-64,Guest,2024-04-26
6196,Reese Lee,reeseleengh@mail.com,Northeast,Male,25-34,Premium,2024-09-11
6197,Jamie Patel,jamiepatelsv@mail.com,Northeast,Female,25-34,Registered,2023-04-22
6198,Logan King,logankingv@mail.com,Northeast,Male,65+,Registered,2023-08-31
6199,Riley Patel,rileypatel0ae@domain.net,Northeast,Female,18-24,Registered,2025-03-19
6200,Skyler Adams,skyleradams1@example.com,Midwest,Female,45-54,Premium,2024-10-28
6201,Alex Wright,alexwrightw@mail.com,South,Female,35-44,Guest,2024-12-06
6202,Taylor Kim,taylorkimj@mail.com,West,Male,18-24,Guest,2024-01-03
6203,Alex Hall,alexhallj@mail.com,Northeast,Female,25-34,Guest,2024-08-25
6204,Avery Walker,averywalker@domain.net,Midwest,Female,35-44,Guest,2023-08-10
6205,Sam Lee,samlee7d7@mail.com,Northeast,Female,45-54,Guest,2024-03-19
6206,Taylor Kim,taylorkimjn@inbox.com,Midwest,Female,45-54,Registered,2023-03-19
6207,Reese Hall,reesehallf@inbox.com,Northeast,Female,35-44,Registered,2025-01-12
6208,Quinn Garcia,quinngarcia@example.com,South,Male,18-24,Premium,2024-11-09
6209,Casey Rivera,caseyriveraqk2@inbox.com,West,Male,25-34,Guest,2024-05-09
6210,Logan Lee,loganleem@inbox.com,West,Female,25-34,Guest,2023-04-07
6211,Skyler Garcia,skylergarciads9@mail.com,West,Female,25-34,Registered,2023-05-11
6212,Jordan Walker,jordanwalkerj@domain.net,Midwest,Male,55-64,Registered,2025-04-05
6213,Avery Patel,averypatelfr4@domain.net,West,Male,18-24,Registered,2025-06-03
6214,Jordan King,jordankingy@mail.com,Midwest,Female,,Guest,2025-05-23
6215,Casey Baker,caseybaker8@inbox.com,Northeast,Female,25-34,Registered,2024-03-10
6216,Reese Patel,reesepatels7w@inbox.com,West,Female,35-44,Guest,2023-02-04
6217,Jordan Martin,jordanmartingo@inbox.com,Midwest,Female,25-34,Registered,2025-04-02
6218,Skyler Martin,skylermartineg@example.com,Northeast,Male,45-54,Guest,2023-10-30
6219,Casey Garcia,caseygarciahr@inbox.com,Midwest,Male,65+,Registered,2023-05-19
6220,Reese Adams,reeseadams1@mail.com,Northeast,Male,45-54,Premium,2024-03-02
6221,Drew Baker,drewbaker1e@mail.com,Northeast,Male,55-64,Guest,2024-02-11
6222,Alex Hall,alexhall68t@example.com,Midwest,Male,35-44,Registered,2023-04-15
6223,Drew Hall,drewhall2u4@inbox.com,mid-west,Female,25-34,Guest,2023-06-05
6224,Drew Lee,drewlee7q@domain.net,Northeast,Female,45-54,Guest,2024-12-28
6225,Jordan Clark,jordanclarkk7q@inbox.com,West,Male,25-34,Guest,2023-03-11
6226,Reese Kim,reesekim1u8@mail.com,South,Male,25-34,Registered,2023-06-08
6227,Hayden Hall,haydenhallpym@inbox.com,South,Female,35-44,Registered,2024-10-17
6228,Jordan Kim,jordankimp6@domain.net,Northeast,Female,45-54,Guest,2024-06-02
6229,Skyler Walker,skylerwalkerqy@inbox.com,West,Female,25-34,Guest,2024-09-24
6230,Avery Adams,averyadamsom5@mail.com,Midwest,Male,55-64,Registered,2023-07-10
6231,Cameron King,cameronking7@mail.com,Midwest,Female,25-34,Registered,2024-06-10
6232,Reese Baker,reesebakergtb@example.com,Midwest,Male,25-34,Guest,2023-07-16
6233,Drew Garcia,drewgarcia41g@domain.net,South,Male,25-34,Registered,2023-05-15
6234,Sam Baker,sambakeri8@inbox.com,South,Female,25-34,Registered,2024-07-12
6235,Drew Lee,drewleek@inbox.com,South,Female,45-54,Guest,2024-01-11
6236,Morgan Adams,morganadams8p@example.com,Midwest,Male,25-34,Registered,2023-09-30
6237,Drew Kim,drewkimpi@example.com,Northeast,Male,25-34,Registered,2023-04-26
6238,Logan Hall,loganhall3a@mail.com,West,Male,25-34,Registered,2024-07-31
6239,Drew Brown,drewbrownvn@inbox.com,Northeast,Male,65+,Guest,2023-12-10
6240,Casey Hall,caseyhallug2@inbox.com,Midwest,Female,18-24,Registered,2023-10-21
6241,Quinn Garcia,quinngarciat6@mail.com,South,Male,18-24,Registered,2024-10-24
6242,Hayden Young,haydenyoungj@example.com,N. East,Male,55-64,Guest,2024-08-05
6243,Alex Adams,alexadamsifc@inbox.com,West,Female,65+,Registered,2025-03-08
6244,Jordan Baker,jordanbaker@example.com,West,Prefer not to say,25-34,Guest,2023-04-15
6245,Morgan Young,morganyoungeu@mail.com,Midwest,Male,18-24,Registered,2023-06-24
6246,Casey Baker,caseybakerj@domain.net,West,Female,25-34,Registered,2024-09-14
6247,Jamie Rivera,jamierivera94i@inbox.com,South,Female,18-24,Registered,2023-05-13
6248,Riley Adams,rileyadamsqd@domain.net,Midwest,Male,45-54,Registered,2024-06-15
6249,Riley Adams,rileyadamsbc@example.com,West,Male,55-64,Registered,2025-02-20
6250,Alex Adams,alexadamskh@mail.com,South,Female,25-34,Guest,2023-12-21
6251,Jamie Brown,jamiebrownysk@domain.net,Northeast,Male,45-54,Guest,2024-07-11
6252,Morgan Adams,morganadamsm2p@mail.com,Northeast,Female,25-34,Guest,2023-12-15
6253,Quinn Hall,quinnhallq4k@example.com,South,Prefer not to say,45-54,Registered,2023-10-22
6254,Drew Brown,drewbrownvy@mail.com,Northeast,Male,65+,Registered,2025-02-07
6255,Avery Kim,averykimy5@mail.com,West,Male,35-44,Registered,2024-08-30
6256,Morgan Young,morganyoung8a@inbox.com,Northeast,Male,45-54,Guest,2025-04-08
6257,Hayden Nguyen,haydennguyenbg@example.com,Northeast,Female,25-34,Guest,2025-05-31
6258,Morgan King,morgankingzo@example.com,South,Female,45-54,Guest,2025-06-20
6259,Cameron Kim,cameronkimngr@inbox.com,South,Female,45-54,Registered,2025-02-20
6260,Alex Walker,alexwalkerd7j@example.com,South,Female,18-24,Registered,2024-04-07
6261,Drew Garcia,drewgarciav5y@mail.com,South,Male,18-24,Registered,2023-08-24
6262,Jamie Walker,jamiewalker6b@mail.com,South,Prefer not to say,65+,Registered,2023-10-16
6263,Drew Clark,drewclark3j1@mail.com,Northeast,Female,25-34,Registered,2023-12-16
6264,Reese Walker,reesewalkerz3@domain.net,N. East,Male,35-44,Guest,2025-01-02
6265,Hayden Rivera,haydenriverao8s@example.com,South,Male,45-54,Guest,2023-08-11
6266,Taylor Wright,taylorwrightz@domain.net,Midwest,Female,35-44,Registered,2023-03-21
6267,Jordan Walker,jordanwalkerhs@inbox.com,Midwest,Female,25-34,Registered,2024-01-29
6268,Hayden Hall,haydenhallpz@inbox.com,West,Male,55-64,Registered,2023-12-25
6269,Avery Kim,averykimic@inbox.com,South,Male,35-44,Guest,2024-10-11
6270,Riley Martin,rileymartint@example.com,West,Female,45-54,Guest,2023-11-14
6271,Jamie Baker,jamiebakeru@domain.net,South,Female,35-44,Premium,2023-10-08
6272,Reese Walker,reesewalkerix@example.com,Northeast,,45-54,Registered,2025-06-21
6273,Quinn Garcia,quinngarcia3@example.com,South,Male,18-24,Premium,2024-08-27
6274,Hayden Clark,haydenclarki@inbox.com,Midwest,Female,55-64,Guest,2024-01-31
6275,Morgan Hall,morganhallnh@mail.com,Midwest,Male,45-54,Registered,2023-06-19
6276,Jamie Young,jamieyoungiv@mail.com,Midwest,Male,45-54,Registered,2023-05-13
6277,Avery Lee,averyleeq6@example.com,South,Female,35-44,Registered,2024-09-03
6278,Reese Rivera,reeseriverasp3@example.com,South,Male,25-34,Premium,2025-04-17
6279,Skyler Garcia,skylergarciaw8@inbox.com,Midwest,Male,45-54,Guest,2024-04-10
6280,Jordan Hall,jordanhall5x@inbox.com,Northeast,Male,35-44,Guest,2024-10-22
6281,Quinn Patel,quinnpatel21@inbox.com,Midwest,Female,25-34,Premium,2024-04-16
6282,Quinn King,quinnking6n9@domain.net,Northeast,Female,25-34,Guest,2024-03-12
6283,Jordan Lee,jordanlee@inbox.com,South,Female,25-34,Premium,2023-11-03
6284,Logan Wright,loganwrightoj@mail.com,Northeast,Male,25-34,Guest,2025-03-09
6285,Reese Patel,reesepatelo@mail.com,South,Female,35-44,Guest,2023-11-13
6286,Sam Kim,samkim3k@domain.net,Northeast,Male,35-44,Registered,2024-09-11
6287,Jamie Kim,jamiekim0xj@domain.net,Midwest,Female,25-34,Guest,2025-05-08
6288,Logan Lee,loganleesg@inbox.com,Midwest,Male,25-34,Guest,2024-08-16
6289,Avery Patel,averypatelf@inbox.com,south ,Female,18-24,Guest,2025-03-01
6290,Taylor Hall,taylorhallf7@mail.com,West,Other,25-34,Registered,2024-08-13
6291,Jordan Walker,jordanwalkerh@domain.net,West,Female,35-44,Guest,2025-03-02
6292,Jordan Patel,jordanpatelyf@example.com,Northeast,Male,55-64,Premium,2023-06-30
6293,Morgan Clark,morganclarkauc@domain.net,Northeast,Female,,Registered,2024-05-05
6294,Cameron Lee,cameronlee8@inbox.com,South,Female,55-64,Registered,2024-08-09
6295,Alex Patel,alexpatelh@inbox.com,Northeast,Male,55-64,Premium,2025-01-10
6296,Quinn King,quinnkingsyp@domain.net,West,Male,45-54,Registered,2023-12-16
6297,Skyler Martin,skylermartinz@domain.net,South,Male,25-34,Registered,2025-02-28
6298,Cameron Lee,cameronlee4ab@domain.net,Northeast,Female,35-44,Registered,2024-03-14
6299,Alex Wright,alexwright6n@domain.net,N. East,Male,25-34,Registered,2024-07-18
6300,Jamie Hall,jamiehall9yl@mail.com,West,Male,55-64,Registered,2024-05-05
6301,Skyler Patel,skylerpatelp@example.com,West,Male,25-34,Guest,2025-02-01
6302,Casey Walker,caseywalker1x@example.com,Northeast,Male,25-34,Guest,2024-07-03
6303,Hayden Kim,haydenkimgb@example.com,South,Female,35-44,Guest,2024-02-03
6304,Morgan Hall,morganhall1@domain.net,Northeast,Female,25-34,Registered,2023-01-01
6305,Hayden Clark,haydenclarko7o@domain.net,West,Male,25-34,Guest,2023-03-24
6306,Reese Adams,reeseadamsb@inbox.com,West,Male,55-64,Guest,2023-09-22
6307,Sam Martin,sammartinn5@inbox.com,Northeast,Male,45-54,Guest,2024-11-15
6308,Logan Clark,loganclarkk4m@example.com,South,Female,35-44,Registered,2024-02-22
6309,Morgan Martin,morganmartinb8@inbox.com,Northeast,Female,45-54,Registered,2025-01-10
6310,Avery Clark,averyclarkd3h@inbox.com,Midwest,Female,,Registered,2023-07-13
6311,Morgan Patel,morganpatelk@domain.net,West,Female,35-44,Guest,2023-04-30
6312,Cameron Wright,cameronwrighti@example.com,West,Female,25-34,Premium,2024-09-11
6313,Sam Martin,sammartiny@mail.com,South,Female,18-24,Registered,2024-08-17
6314,Cameron King,cameronkingxr@inbox.com,South,Male,25-34,Guest,2024-06-24
6315,Jordan Rivera,jordanriveradj@mail.com,West,Male,25-34,Guest,2023-08-29
6316,Riley Walker,rileywalkerwlj@inbox.com,Northeast,Female,35-44,Registered,2023-06-25
6317,Hayden King,haydenkingcgl@inbox.com,South,Prefer not to say,45-54,Guest,2024-03-19
6318,Riley Walker,rileywalkerq@domain.net,South,Female,55-64,Registered,2024-08-26
6319,Riley Patel,rileypatel1t@example.com,West,Male,45-54,Guest,2024-06-13
6320,Morgan Martin,morganmartin3@example.com,Midwest,Female,45-54,Premium,2024-01-20
6321,Morgan Clark,morganclarkry4@inbox.com,South,Female,65+,Guest,2024-04-17
6322,Riley Walker,rileywalkervex@mail.com,Northeast,,35-44,Guest,2023-07-13
6323,Hayden Clark,haydenclarkq57@mail.com,Midwest,Male,25-34,Guest,2024-08-05
6324,Skyler Young,skyleryounglqs@inbox.com,Midwest,Male,18-24,Guest,2023-01-15
6325,Morgan Young,morganyoung1p7@mail.com,West,Female,45-54,Registered,2025-06-11
6326,Logan Garcia,logangarcia9i@example.com,mid-west,Female,25-34,Registered,2024-06-14
6327,Reese Lee,reeseleerja@domain.net,Midwest,Male,45-54,Guest,2023-11-07
6328,Morgan Martin,morganmartin39@inbox.com,West,Female,45-54,Guest,2025-04-09
6329,Skyler Walker,skylerwalkernh@mail.com,West,Male,35-44,Registered,2023-12-27
6330,Drew Walker,drewwalker78n@mail.com,West,Female,,Guest,2023-09-21
6331,Reese King,reeseking5@mail.com,Northeast,Male,35-44,Registered,2024-09-10
6332,Reese Brown,reesebrownrzd@mail.com,Northeast,Male,,Registered,2023-06-14
6333,Casey Nguyen,caseynguyenhz@example.com,N. East,Female,35-44,Guest,2023-08-21
6334,Quinn Garcia,quinngarcia1o8@mail.com,Midwest,Male,25-34,Registered,2025-01-14
6335,Cameron Brown,cameronbrownu@mail.com,Midwest,Female,35-44,Guest,2025-05-22
6336,Cameron Walker,cameronwalkerpq@domain.net,Midwest,Male,45-54,Registered,2023-07-15
6337,Sam Wright,samwrightw@mail.com,Northeast,Male,35-44,Registered,2024-10-16
6338,Quinn Patel,quinnpatelfy@inbox.com,South,Female,65+,Registered,2025-06-27
6339,Avery Garcia,averygarciak@example.com,West,Male,35-44,Guest,2025-06-08
6340,Drew Kim,drewkimk@example.com,West,Male,25-34,Registered,2024-03-18
6341,Alex Clark,alexclarkvc@inbox.com,South,Male,45-54,Registered,2024-02-14
6342,Sam Clark,samclarko@example.com,Northeast,Male,65+,Guest,2023-09-29
6343,Skyler Clark,skylerclarklaw@domain.net,Northeast,Female,25-34,Registered,2023-06-03
6344,Reese Walker,reesewalkerk0j@domain.net,Northeast,Male,45-54,Registered,2023-10-20
6345,Avery Kim,averykiminm@mail.com,West,Female,65+,Registered,2023-09-25
6346,Skyler Nguyen,skylernguyen2ul@mail.com,West,Male,35-44,Registered,2025-05-28
6347,Taylor Hall,taylorhall5zb@inbox.com,Midwest,Male,,Guest,2024-05-25
6348,Jordan Wright,jordanwright6n7@mail.com,mid-west,,,Guest,2023-07-14
6349,Hayden Kim,haydenkim7q@mail.com,South,Female,65+,Premium,2023-04-12
6350,Avery Clark,averyclark7@inbox.com,South,Female,25-34,Registered,2024-02-10
6351,Morgan Rivera,morganriverah6x@domain.net,Northeast,Male,45-54,Registered,2023-12-26
6352,Logan Rivera,loganrivera3y@inbox.com,Northeast,Female,25-34,Registered,2025-03-23
6353,Riley Hall,rileyhallig@domain.net,West,Female,35-44,Registered,2024-02-28
6354,Casey Martin,caseymartinr@mail.com,Midwest,Male,25-34,Guest,2024-12-22
6355,Riley Adams,rileyadamsu27@domain.net,West,Male,35-44,Guest,2023-11-14
6356,Riley King,rileykingd@mail.com,West,Female,55-64,Registered,2024-09-18
6357,Quinn Patel,quinnpatelek@inbox.com,Northeast,Female,25-34,Registered,2024-11-26
6358,Skyler Adams,skyleradamsg3b@mail.com,Northeast,Female,25-34,Guest,2023-02-11
6359,Sam Brown,sambrownm@mail.com,Northeast,Female,18-24,Registered,2023-01-20
6360,Jordan Wright,jordanwright5@example.com,Midwest,Female,18-24,Guest,2023-07-07
6361,Morgan Lee,morganlee59r@example.com,Northeast,Female,35-44,Guest,2023-11-27
6362,Cameron Brown,cameronbrowng@example.com,Midwest,Male,25-34,Guest,2024-09-27
6363,Skyler Garcia,skylergarcia1ab@example.com,Northeast,Male,25-34,Guest,2023-12-16
6364,Quinn Patel,quinnpately@mail.com,West,Male,45-54,Registered,2025-06-30
6365,Jordan Rivera,jordanriverakx@example.com,South,Female,25-34,Guest,2024-04-23
6366,Taylor Kim,taylorkim98@example.com,South,Male,65+,Guest,2023-05-06
6367,Morgan Clark,morganclarkk@mail.com,South,Female,55-64,Guest,2024-12-18
6368,Cameron Hall,cameronhalla4@inbox.com,West,Male,25-34,Registered,2025-05-01
6369,Riley Clark,rileyclarka@domain.net,Midwest,Female,25-34,Registered,2024-07-01
6370,Hayden Adams,haydenadamsr@example.com,Northeast,Male,45-54,Registered,2025-06-08
6371,Alex Baker,alexbakerg@domain.net,Northeast,Male,35-44,Registered,2023-05-28
6372,Avery Hall,averyhallgj@mail.com,West,Male,45-54,Guest,2025-05-10
6373,Hayden Nguyen,haydennguyenl5r@example.com,West,Female,35-44,Guest,2025-03-29
6374,Cameron Kim,cameronkimr@domain.net,South,Female,,Registered,2024-06-12
6375,Jamie Patel,jamiepatelur@example.com,Midwest,Male,25-34,Guest,2023-09-18
6376,Drew Baker,drewbaker0@domain.net,Midwest,Female,25-34,Guest,2023-04-28
6377,Jordan King,jordanking1@inbox.com,Northeast,Female,65+,Registered,2025-02-27
6378,Sam Walker,samwalkery1@domain.net,Northeast,,45-54,Guest,2024-11-24
6379,Morgan Adams,morganadams4@mail.com,South,Female,25-34,Registered,2024-12-14
6380,Jamie Walker,jamiewalker22d@example.com,West,Male,45-54,Registered,2024-08-11
6381,Casey Patel,caseypatelm@mail.com,Northeast,Male,25-34,Guest,2023-09-23
6382,Avery Kim,averykimf@domain.net,Midwest,Female,55-64,Registered,2023-04-03
6383,Morgan Nguyen,morgannguyen2lj@domain.net,West,Male,55-64,Registered,2024-04-07
6384,Taylor Garcia,taylorgarcia4v3@inbox.com,Northeast,Male,25-34,Guest,2024-08-20
6385,Alex Garcia,alexgarciaa@example.com,West,Female,45-54,Registered,2023-11-21
6386,Morgan Clark,morganclarkcrw@domain.net,West,Male,35-44,Registered,2023-07-17
6387,Sam Patel,sampatelzdd@mail.com,Midwest,Female,35-44,Registered,2025-05-26
6388,Quinn Adams,quinnadamsp@domain.net,Midwest,Female,45-54,Guest,2024-04-25
6389,Hayden Rivera,haydenriveraopn@inbox.com,Midwest,Male,55-64,Registered,2023-02-10
6390,Taylor Nguyen,taylornguyentzb@domain.net,Midwest,Female,45-54,Premium,2023-05-28
6391,Avery Kim,averykime@mail.com,South,Female,25-34,Premium,2023-06-17
6392,Jamie Young,jamieyoungg6f@inbox.com,South,Female,55-64,Guest,2023-01-19
6393,Morgan Lee,morganlee1@inbox.com,Northeast,Female,35-44,Registered,2024-04-07
6394,Skyler Patel,skylerpateljmk@domain.net,West,Male,25-34,Registered,2023-06-04
6395,Reese Wright,reesewright7v@inbox.com,Northeast,Male,25-34,Guest,2023-03-26
6396,Hayden Lee,haydenleeo@domain.net,South,Male,18-24,Registered,2024-01-07
6397,Casey Wright,caseywright13z@domain.net,South,Male,25-34,Registered,2023-02-12
6398,Casey Baker,caseybakeroo@mail.com,South,Female,25-34,Registered,2025-03-06
